date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:30:03	55084/55084	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:29:42%20GMT	https://www.nzog.com/news/archive/2014/02/05	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/archive/2014/02/05.html	(from https://www.nzog.com/news/tag/management-0)
11:30:04	55452/55452	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:29:43%20GMT	https://www.nzog.com/news/change-of-roles/	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/change-of-roles/index.html	(from https://www.nzog.com/news/tag/management-0)
11:30:04	55569/55569	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:29:44%20GMT	https://www.nzog.com/news/archive/2013/07/18	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/archive/2013/07/18.html	(from https://www.nzog.com/news/tag/management-0)
11:30:06	54019/54019	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:29:45%20GMT	https://www.nzog.com/news/shareholder-invitation-to-meet-ceo/	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/shareholder-invitation-to-meet-ceo/index.html	(from https://www.nzog.com/news/tag/management-0)
11:30:08	54461/54461	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:29:47%20GMT	https://www.nzog.com/news/archive/2013/05/03	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/archive/2013/05/03.html	(from https://www.nzog.com/news/tag/management-0)
11:30:10	53485/53485	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:29:48%20GMT	https://www.nzog.com/news/nz-oil-and-gas-ceo-andrew-knight-on-tv3s-firstline/	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/nz-oil-and-gas-ceo-andrew-knight-on-tv3s-firstline/index.html	(from https://www.nzog.com/news/tag/management-0)
11:30:12	53598/53598	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:29:52%20GMT	https://www.nzog.com/news/half-year-to-31-december-2012-presentation/	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/half-year-to-31-december-2012-presentation/index.html	(from https://www.nzog.com/news/tag/management-0)
11:30:12	64047/64047	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:29:52%20GMT	https://www.nzog.com/news/address-by-andrew-knight-at-the-2013-petroleum-conference/	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/address-by-andrew-knight-at-the-2013-petroleum-conference/index.html	(from https://www.nzog.com/news/tag/management-0)
11:30:13	74534/74534	---M--	200	added ('OK')	application/pdf	date:Thu,%2007%20Dec%202017%2018:29:52%20GMT	https://www.nzog.com/dmsdocument/331	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/dmsdocument/331.pdf	(from https://www.nzog.com/news/annual-meeting-results-3/)
11:30:14	72326/72326	---M--	200	added ('OK')	application/pdf	date:Thu,%2007%20Dec%202017%2018:29:54%20GMT	https://www.nzog.com/dmsdocument/330	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/dmsdocument/330.pdf	(from https://www.nzog.com/news/annual-meeting-results-3/)
11:30:15	31487/31487	---M--	200	added ('OK')	application/pdf	date:Thu,%2007%20Dec%202017%2018:29:55%20GMT	https://www.nzog.com/dmsdocument/329	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/dmsdocument/329.pdf	(from https://www.nzog.com/news/annual-meeting-results-3/)
11:30:16	57090/57090	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:29:56%20GMT	https://www.nzog.com/news/archive/2016/10/28	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/archive/2016/10/28.html	(from https://www.nzog.com/news/tag/annual-meeting)
11:30:18	54391/54391	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:29:56%20GMT	https://www.nzog.com/news/archive/2016/07/25	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/archive/2016/07/25.html	(from https://www.nzog.com/news/tag/annual-meeting)
11:30:20	54401/54401	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:29:56%20GMT	https://www.nzog.com/news/annual-meeting-results-2/	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/annual-meeting-results-2/index.html	(from https://www.nzog.com/news/tag/annual-meeting)
11:30:22	65520/65520	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:29:58%20GMT	https://www.nzog.com/news/chairmans-address/	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/chairmans-address/index.html	(from https://www.nzog.com/news/tag/annual-meeting)
11:30:24	63744/63744	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:30:02%20GMT	https://www.nzog.com/news/2016-annual-meeting-ceos-address/	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/2016-annual-meeting-ceos-address/index.html	(from https://www.nzog.com/news/tag/annual-meeting)
11:30:25	53829/53829	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:30:04%20GMT	https://www.nzog.com/news/annual-meeting/	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/annual-meeting/index.html	(from https://www.nzog.com/news/tag/annual-meeting)
11:30:27	54316/54316	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:30:06%20GMT	https://www.nzog.com/news/annual-meeting-results-2015/	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/annual-meeting-results-2015/index.html	(from https://www.nzog.com/news/tag/annual-meeting)
11:30:29	55934/55934	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:30:06%20GMT	https://www.nzog.com/news/archive/2015/10/29	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/archive/2015/10/29.html	(from https://www.nzog.com/news/tag/annual-meeting)
11:30:31	54519/54519	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:30:09%20GMT	https://www.nzog.com/news/archive/2015/08/05	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/archive/2015/08/05.html	(from https://www.nzog.com/news/tag/annual-meeting)
11:30:33	54636/54636	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:30:13%20GMT	https://www.nzog.com/news/annual-meeting-2015/	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/annual-meeting-2015/index.html	(from https://www.nzog.com/news/tag/annual-meeting)
11:30:34	54383/54383	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:30:13%20GMT	https://www.nzog.com/news/archive/2014/11/04	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/archive/2014/11/04.html	(from https://www.nzog.com/news/tag/annual-meeting)
11:30:35	55593/55593	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:30:13%20GMT	https://www.nzog.com/news/annual-meeting-results/	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/annual-meeting-results/index.html	(from https://www.nzog.com/news/tag/annual-meeting)
11:30:38	54454/54454	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:30:15%20GMT	https://www.nzog.com/news/archive/2014/08/15	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/archive/2014/08/15.html	(from https://www.nzog.com/news/tag/annual-meeting)
11:30:39	54929/54929	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:30:18%20GMT	https://www.nzog.com/news/annual-meeting-2014-and-investor-briefings/	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/annual-meeting-2014-and-investor-briefings/index.html	(from https://www.nzog.com/news/tag/annual-meeting)
11:30:41	54462/54462	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:30:21%20GMT	https://www.nzog.com/news/nz-oil-and-gas-annual-meeting-date/	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/nz-oil-and-gas-annual-meeting-date/index.html	(from https://www.nzog.com/news/tag/annual-meeting)
11:30:44	76259/76259	---M--	200	added ('OK')	application/pdf	date:Thu,%2007%20Dec%202017%2018:30:21%20GMT	https://www.nzog.com/dmsdocument/315	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/dmsdocument/315.pdf	(from https://www.nzog.com/news/ogog-agrees-to-increase-offer-price-for-nzog/)
11:30:45	54199/54199	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:30:25%20GMT	https://www.nzog.com/takeover-news/tag/takeover?start=0	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/takeover-news/tag/takeover0654.html	(from https://www.nzog.com/takeover-news/tag/takeover)
11:30:47	44952/44952	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:30:25%20GMT	https://www.nzog.com/takeover-news/tag/takeover?start=10	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/takeover-news/tag/takeover76c3.html	(from https://www.nzog.com/takeover-news/tag/takeover)
11:30:48	54412/54412	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:30:27%20GMT	https://www.nzog.com/news/archive/2017/07/20	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/archive/2017/07/20.html	(from https://www.nzog.com/takeover-news/tag/shareholders)
11:30:50	56268/56268	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:30:29%20GMT	https://www.nzog.com/news/employee-share-option-securities/	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/employee-share-option-securities/index.html	(from https://www.nzog.com/takeover-news/tag/shareholders)
11:30:53	32873/32873	---M--	200	added ('OK')	application/pdf	date:Thu,%2007%20Dec%202017%2018:30:31%20GMT	https://www.nzog.com/dmsdocument/310	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/dmsdocument/310.pdf	(from https://www.nzog.com/news/advisers-appointed-for-proposed-o-g-oil-and-gas-offer/)
11:30:55	1033630/1033630	---M--	200	added ('OK')	application/pdf	date:Thu,%2007%20Dec%202017%2018:30:34%20GMT	https://www.nzog.com/dmsdocument/309	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/dmsdocument/309.pdf	(from https://www.nzog.com/news/receipt-of-takeover-notice-take-no-further-action/)
11:30:55	245687/245687	---M--	200	added ('OK')	application/pdf	date:Thu,%2007%20Dec%202017%2018:30:34%20GMT	https://www.nzog.com/dmsdocument/308	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/dmsdocument/308.pdf	(from https://www.nzog.com/news/receipt-of-takeover-notice-take-no-further-action/)
11:30:56	129390/129390	---M--	200	added ('OK')	application/pdf	date:Thu,%2007%20Dec%202017%2018:30:36%20GMT	https://www.nzog.com/dmsdocument/307	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/dmsdocument/307.pdf	(from https://www.nzog.com/news/receipt-of-takeover-notice-take-no-further-action/)
11:30:57	34808/34808	---M--	200	added ('OK')	application/pdf	date:Thu,%2007%20Dec%202017%2018:30:37%20GMT	https://www.nzog.com/dmsdocument/306	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/dmsdocument/306.pdf	(from https://www.nzog.com/news/receipt-of-takeover-notice-take-no-further-action/)
11:31:03	30064/30064	---M--	200	added ('OK')	application/pdf	date:Thu,%2007%20Dec%202017%2018:30:39%20GMT	https://www.nzog.com/dmsdocument/304	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/dmsdocument/304.pdf	(from https://www.nzog.com/news/annual-report-restated-financial-statements/)
11:31:05	5872070/5872070	---M--	200	added ('OK')	application/pdf	date:Thu,%2007%20Dec%202017%2018:30:38%20GMT	https://www.nzog.com/dmsdocument/305	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/dmsdocument/305.pdf	(from https://www.nzog.com/news/annual-report-restated-financial-statements/)
11:31:06	225/225	---M-Z	200	added ('OK')	text/css	date:Mon,%2007%20Dec%202015%2001:25:42%20GMT	https://www.nzog.com/blog/css/blog.css?m=1449451542	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/blog/css/blog32e7.css	(from https://www.nzog.com/news/profile/default-admin)
11:31:08	1440132/1440132	---M--	200	added ('OK')	application/pdf	date:Thu,%2007%20Dec%202017%2018:30:45%20GMT	https://www.nzog.com/dmsdocument/303	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/dmsdocument/303.pdf	(from https://www.nzog.com/news/annual-report-restated-financial-statements/)
11:31:18	54704/54704	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:30:51%20GMT	https://www.nzog.com/news/archive/2017/08/10	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/archive/2017/08/10.html	(from https://www.nzog.com/news/category/shareholders)
11:31:19	55392/55392	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:30:51%20GMT	https://www.nzog.com/news/takeover/	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/takeover/index.html	(from https://www.nzog.com/news/category/shareholders)
11:31:20	4226619/4226619	---M--	200	added ('OK')	application/pdf	date:Thu,%2007%20Dec%202017%2018:30:49%20GMT	https://www.nzog.com/dmsdocument/300	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/dmsdocument/300.pdf	(from https://www.nzog.com/news/target-company-statement-released/)
11:31:22	167241/167241	---M--	200	added ('OK')	application/pdf	date:Thu,%2007%20Dec%202017%2018:31:01%20GMT	https://www.nzog.com/dmsdocument/298	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/dmsdocument/298.pdf	(from https://www.nzog.com/news/take-no-action-on-the-zeta-offer/)
11:31:23	41970/41970	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Dec%202017%2018:31:03%20GMT	https://www.nzog.com/%22[dms_document_link,id=297]%22>Read	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/_[dms_document_link,id=297]__Read.177.delayed	(from https://www.nzog.com/news/takeover-offer/)
11:31:27	54562/54562	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:31:06%20GMT	https://www.nzog.com/news/archive/2017/08/29	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/archive/2017/08/29.html	(from https://www.nzog.com/news/?start=10)
11:31:28	58320/58320	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:31:07%20GMT	https://www.nzog.com/news/annual-result/	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/annual-result/index.html	(from https://www.nzog.com/news/?start=10)
11:31:29	54406/54406	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:31:10%20GMT	https://www.nzog.com/news/archive/2017/07/19	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/archive/2017/07/19.html	(from https://www.nzog.com/news/?start=10)
11:31:31	54442/54442	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:31:10%20GMT	https://www.nzog.com/news/archive/2017/07/06	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/archive/2017/07/06.html	(from https://www.nzog.com/news/?start=10)
11:31:31	54222/54222	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:31:10%20GMT	https://www.nzog.com/news/annual-meeting-2/	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/annual-meeting-2/index.html	(from https://www.nzog.com/news/?start=10)
11:31:33	54948/54948	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:31:11%20GMT	https://www.nzog.com/news/kupe-sale-and-purchase-agreement-signed/	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/kupe-sale-and-purchase-agreement-signed/index.html	(from https://www.nzog.com/news/?start=10)
11:31:34	55221/55221	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:31:14%20GMT	https://www.nzog.com/news/capital-return-final-court-orders-received/	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/capital-return-final-court-orders-received/index.html	(from https://www.nzog.com/news/?start=10)
11:31:35	54480/54480	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:31:16%20GMT	https://www.nzog.com/news/archive/2017/04/28	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/archive/2017/04/28.html	(from https://www.nzog.com/news/?start=10)
11:31:37	54564/54564	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:31:17%20GMT	https://www.nzog.com/news/archive/2017/04/18	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/archive/2017/04/18.html	(from https://www.nzog.com/news/?start=10)
11:31:38	55069/55069	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:31:17%20GMT	https://www.nzog.com/news/inland-revenue-binding-ruling-on-scheme-of-arrangement/	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/inland-revenue-binding-ruling-on-scheme-of-arrangement/index.html	(from https://www.nzog.com/news/?start=10)
11:31:39	54361/54361	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:31:18%20GMT	https://www.nzog.com/news/archive/2017/04/13	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/archive/2017/04/13.html	(from https://www.nzog.com/news/?start=10)
11:31:40	54262/54262	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:31:20%20GMT	https://www.nzog.com/news/new-blog-post-10/	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/new-blog-post-10/index.html	(from https://www.nzog.com/news/?start=10)
11:31:41	55511/55511	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:31:21%20GMT	https://www.nzog.com/news/new-blog-post-9/	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/new-blog-post-9/index.html	(from https://www.nzog.com/news/?start=10)
11:31:43	54427/54427	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:31:22%20GMT	https://www.nzog.com/news/archive/2017/04/12	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/archive/2017/04/12.html	(from https://www.nzog.com/news/?start=10)
11:31:44	54545/54545	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:31:24%20GMT	https://www.nzog.com/news/archive/2017/03/20	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/archive/2017/03/20.html	(from https://www.nzog.com/news/?start=20)
11:31:46	54823/54823	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:31:25%20GMT	https://www.nzog.com/news/new-blog-post-8/	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/new-blog-post-8/index.html	(from https://www.nzog.com/news/?start=20)
11:31:47	55088/55088	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:31:26%20GMT	https://www.nzog.com/news/new-blog-post-7/	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/new-blog-post-7/index.html	(from https://www.nzog.com/news/?start=20)
11:31:48	54561/54561	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:31:28%20GMT	https://www.nzog.com/news/archive/2017/03/10	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/archive/2017/03/10.html	(from https://www.nzog.com/news/?start=20)
11:31:50	54521/54521	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:31:29%20GMT	https://www.nzog.com/news/archive/2017/03/08	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/archive/2017/03/08.html	(from https://www.nzog.com/news/?start=20)
11:31:50	55010/55010	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:31:30%20GMT	https://www.nzog.com/news/scheme-of-arrangement-to-return-nz100-million-to-shareholders/	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/scheme-of-arrangement-to-return-nz100-million-to-shareholders/index.html	(from https://www.nzog.com/news/?start=20)
11:31:51	57291/57291	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:31:31%20GMT	https://www.nzog.com/news/new-zealand-oil-and-gas-half-year-result/	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/new-zealand-oil-and-gas-half-year-result/index.html	(from https://www.nzog.com/news/?start=20)
11:31:52	54464/54464	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:31:33%20GMT	https://www.nzog.com/news/archive/2017/03/01	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/archive/2017/03/01.html	(from https://www.nzog.com/news/?start=20)
11:31:54	54333/54333	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:31:34%20GMT	https://www.nzog.com/news/archive/2017/02/14	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/archive/2017/02/14.html	(from https://www.nzog.com/news/?start=20)
11:31:55	56250/56250	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:31:34%20GMT	https://www.nzog.com/news/tui-offer-accepted/	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/tui-offer-accepted/index.html	(from https://www.nzog.com/news/?start=20)
11:31:56	55096/55096	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:31:36%20GMT	https://www.nzog.com/news/archive/2017/01/17	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/archive/2017/01/17.html	(from https://www.nzog.com/news/?start=20)
11:31:57	54421/54421	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:31:37%20GMT	https://www.nzog.com/news/new-blog-post-6/	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/new-blog-post-6/index.html	(from https://www.nzog.com/news/?start=20)
11:31:58	54716/54716	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:31:38%20GMT	https://www.nzog.com/news/new-blog-post-5/	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/new-blog-post-5/index.html	(from https://www.nzog.com/news/?start=20)
11:31:59	54568/54568	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:31:39%20GMT	https://www.nzog.com/news/kupe-transaction-completed/	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/kupe-transaction-completed/index.html	(from https://www.nzog.com/news/?start=20)
11:32:00	54355/54355	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:31:39%20GMT	https://www.nzog.com/news/archive/2017/01/05	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/news/archive/2017/01/05.html	(from https://www.nzog.com/news/?start=20)
